Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
07:15:00 AM,9,Thursday,150,30,14,15,209,heavy
07:30:00 AM,9,Thursday,80,18,23,7,128,high
07:45:00 AM,9,Thursday,142,29,15,5,191,heavy
08:00:00 AM,9,Thursday,81,30,22,6,139,high
08:15:00 AM,9,Thursday,109,18,14,8,149,high
08:30:00 AM,9,Thursday,130,14,13,6,163,heavy
08:45:00 AM,9,Thursday,150,19,23,12,204,heavy
09:00:00 AM,9,Thursday,63,5,14,10,92,low
09:15:00 AM,9,Thursday,36,6,15,6,63,low
09:30:00 AM,9,Thursday,60,6,6,11,83,low
09:45:00 AM,9,Thursday,46,11,9,17,83,low
10:00:00 AM,9,Thursday,78,15,26,15,134,high
10:15:00 AM,9,Thursday,54,5,11,7,77,low
10:30:00 AM,9,Thursday,39,10,28,11,88,low
10:45:00 AM,9,Thursday,62,1,11,34,108,high
11:00:00 AM,9,Thursday,59,2,11,33,105,high
11:15:00 AM,9,Thursday,61,4,8,34,107,high
11:30:00 AM,9,Thursday,62,10,12,35,119,high
11:45:00 AM,9,Thursday,42,8,6,35,91,low
12:00:00 PM,9,Thursday,64,5,1,34,104,high
12:15:00 PM,9,Thursday,57,5,2,29,93,low
12:30:00 PM,9,Thursday,68,4,9,26,107,high
12:45:00 PM,9,Thursday,24,7,2,29,62,low
01:00:00 PM,9,Thursday,12,1,33,24,70,low
01:15:00 PM,9,Thursday,85,2,30,16,133,high
01:30:00 PM,9,Thursday,41,18,30,14,103,high
01:45:00 PM,9,Thursday,6,16,26,18,66,low
02:00:00 PM,9,Thursday,75,1,18,20,114,high
02:15:00 PM,9,Thursday,92,15,17,15,139,high
02:30:00 PM,9,Thursday,71,2,5,20,98,low
02:45:00 PM,9,Thursday,98,20,21,14,153,heavy
03:00:00 PM,9,Thursday,77,6,16,28,127,high
03:15:00 PM,9,Thursday,61,0,24,19,104,high
03:30:00 PM,9,Thursday,90,5,13,16,124,high
03:45:00 PM,9,Thursday,119,8,34,12,173,heavy
04:00:00 PM,9,Thursday,120,17,37,14,188,heavy
04:15:00 PM,9,Thursday,141,23,24,15,203,heavy
04:30:00 PM,9,Thursday,118,30,28,11,187,heavy
04:45:00 PM,9,Thursday,139,30,33,16,218,heavy
05:00:00 PM,9,Thursday,132,16,13,11,172,heavy
05:15:00 PM,9,Thursday,115,26,34,20,195,heavy
05:30:00 PM,9,Thursday,105,16,32,17,170,heavy
05:45:00 PM,9,Thursday,116,10,27,11,164,heavy
06:00:00 PM,9,Thursday,147,22,17,20,206,heavy
06:15:00 PM,9,Thursday,138,13,15,13,179,heavy
06:30:00 PM,9,Thursday,84,4,14,33,135,high
06:45:00 PM,9,Thursday,86,11,12,14,123,high
07:00:00 PM,9,Thursday,75,2,17,31,125,high
07:15:00 PM,9,Thursday,51,5,5,17,78,low
07:30:00 PM,9,Thursday,76,18,5,21,120,high
07:45:00 PM,9,Thursday,67,12,10,16,105,high
08:00:00 PM,9,Thursday,99,4,9,19,131,high
08:15:00 PM,9,Thursday,66,19,16,30,131,high
08:30:00 PM,9,Thursday,69,0,8,13,90,low
08:45:00 PM,9,Thursday,50,18,5,34,107,high
09:00:00 PM,9,Thursday,56,19,11,24,110,high
09:15:00 PM,9,Thursday,107,17,11,28,163,heavy
09:30:00 PM,9,Thursday,110,16,7,34,167,heavy
09:45:00 PM,9,Thursday,5,0,1,24,30,normal
10:00:00 PM,9,Thursday,6,0,1,36,43,normal
10:15:00 PM,9,Thursday,5,1,2,20,28,normal
10:30:00 PM,9,Thursday,6,2,1,28,37,normal
10:45:00 PM,9,Thursday,6,0,2,34,42,normal
11:00:00 PM,9,Thursday,5,0,2,24,31,normal
11:15:00 PM,9,Thursday,11,2,2,32,47,normal
11:30:00 PM,9,Thursday,5,2,2,37,46,normal
11:45:00 PM,9,Thursday,10,1,0,25,36,normal
12:00:00 AM,10,Tuesday,31,0,4,4,39,normal
12:15:00 AM,10,Tuesday,49,0,3,3,55,low
12:30:00 AM,10,Tuesday,46,0,3,6,55,low
12:45:00 AM,10,Tuesday,51,0,2,5,58,low
01:00:00 AM,10,Tuesday,57,6,15,16,94,low
01:15:00 AM,10,Tuesday,44,0,5,4,53,low
01:30:00 AM,10,Tuesday,37,0,1,4,42,normal
01:45:00 AM,10,Tuesday,42,4,4,5,55,low
02:00:00 AM,10,Tuesday,51,0,9,7,67,low
02:15:00 AM,10,Tuesday,34,0,4,7,45,normal
02:30:00 AM,10,Tuesday,45,0,1,1,47,normal
02:45:00 AM,10,Tuesday,45,0,1,3,49,normal
03:00:00 AM,10,Tuesday,50,0,3,0,53,low
03:15:00 AM,10,Tuesday,34,0,4,4,42,normal
03:30:00 AM,10,Tuesday,129,22,42,1,194,heavy
03:45:00 AM,10,Tuesday,144,16,49,0,209,heavy
04:00:00 AM,10,Tuesday,111,28,20,3,162,heavy
04:15:00 AM,10,Tuesday,67,11,10,16,104,high
04:30:00 AM,10,Tuesday,65,24,7,16,112,high
04:45:00 AM,10,Tuesday,94,27,7,16,144,high
05:00:00 AM,10,Tuesday,94,20,8,7,129,high
05:15:00 AM,10,Tuesday,67,29,5,10,111,high
05:30:00 AM,10,Tuesday,56,12,2,14,84,low
05:30:00 AM,10,Tuesday,56,12,2,14,84,low
05:45:00 AM,10,Tuesday,57,13,3,11,84,low
06:00:00 AM,10,Tuesday,129,22,42,1,194,heavy
06:15:00 AM,10,Tuesday,144,16,49,0,209,heavy
06:30:00 AM,10,Tuesday,111,28,20,3,162,heavy
06:45:00 AM,10,Tuesday,120,27,46,3,196,heavy
07:00:00 AM,10,Tuesday,102,39,47,1,189,heavy
07:15:00 AM,10,Tuesday,145,23,27,0,195,heavy
07:30:00 AM,10,Tuesday,114,37,21,5,177,heavy
07:45:00 AM,10,Tuesday,108,18,22,1,149,high
08:00:00 AM,10,Tuesday,122,28,33,1,184,heavy
08:15:00 AM,10,Tuesday,114,39,30,3,186,heavy
08:30:00 AM,10,Tuesday,150,36,25,1,212,heavy
08:45:00 AM,10,Tuesday,107,10,49,2,168,heavy
09:00:00 AM,10,Tuesday,124,24,22,0,170,heavy
09:15:00 AM,10,Tuesday,77,16,39,29,161,heavy
09:30:00 AM,10,Tuesday,15,23,30,21,89,low
09:45:00 AM,10,Tuesday,32,22,38,21,113,high
10:00:00 AM,10,Tuesday,68,13,29,24,134,high
10:15:00 AM,10,Tuesday,27,16,36,30,109,high
10:30:00 AM,10,Tuesday,76,7,11,15,109,high
10:45:00 AM,10,Tuesday,41,23,20,17,101,high
11:00:00 AM,10,Tuesday,33,10,3,29,75,low
11:15:00 AM,10,Tuesday,58,8,14,29,109,high
11:30:00 AM,10,Tuesday,65,7,11,26,109,high
11:45:00 AM,10,Tuesday,47,9,6,29,91,low
12:00:00 PM,10,Tuesday,38,10,5,25,78,low
12:15:00 PM,10,Tuesday,57,8,12,29,106,high
12:30:00 PM,10,Tuesday,20,6,4,20,50,normal
12:45:00 PM,10,Tuesday,24,9,14,23,70,low
01:00:00 PM,10,Tuesday,52,10,13,21,96,low
01:15:00 PM,10,Tuesday,79,15,36,18,148,high
01:30:00 PM,10,Tuesday,84,24,22,18,148,high
01:45:00 PM,10,Tuesday,59,19,35,16,129,high
02:00:00 PM,10,Tuesday,88,26,31,19,164,heavy
02:15:00 PM,10,Tuesday,24,11,32,13,80,low
02:30:00 PM,10,Tuesday,110,17,23,20,170,heavy
02:45:00 PM,10,Tuesday,29,26,5,6,66,low
03:00:00 PM,10,Tuesday,43,26,11,20,100,low
03:15:00 PM,10,Tuesday,68,28,9,15,120,high
03:30:00 PM,10,Tuesday,108,16,8,18,150,high
03:45:00 PM,10,Tuesday,101,26,8,14,149,high
04:00:00 PM,10,Tuesday,141,31,36,6,214,heavy
04:15:00 PM,10,Tuesday,120,25,28,5,178,heavy
04:30:00 PM,10,Tuesday,137,23,44,5,209,heavy
04:45:00 PM,10,Tuesday,124,11,30,7,172,heavy
05:00:00 PM,10,Tuesday,145,25,49,7,226,heavy
05:15:00 PM,10,Tuesday,122,37,23,8,190,heavy
05:30:00 PM,10,Tuesday,136,30,20,9,195,heavy
05:45:00 PM,10,Tuesday,145,18,40,9,212,heavy
06:00:00 PM,10,Tuesday,138,34,28,5,205,heavy
06:15:00 PM,10,Tuesday,123,10,29,8,170,heavy
06:30:00 PM,10,Tuesday,105,15,21,9,150,high
06:45:00 PM,10,Tuesday,75,22,20,11,128,high
07:00:00 PM,10,Tuesday,90,12,10,13,125,high
07:15:00 PM,10,Tuesday,102,22,20,16,160,heavy
07:30:00 PM,10,Tuesday,61,18,15,27,121,high
07:45:00 PM,10,Tuesday,70,8,14,6,98,low
08:00:00 PM,10,Tuesday,80,17,12,34,143,high
08:15:00 PM,10,Tuesday,62,12,14,19,107,high
08:30:00 PM,10,Tuesday,96,5,11,13,125,high
08:45:00 PM,10,Tuesday,102,6,12,13,133,normal
09:00:00 PM,10,Tuesday,91,14,15,6,126,normal
09:15:00 PM,10,Tuesday,95,8,17,13,133,normal
09:30:00 PM,10,Tuesday,75,15,12,21,123,normal
09:45:00 PM,10,Tuesday,53,21,20,10,104,high
10:00:00 PM,10,Tuesday,13,1,0,19,33,normal
10:15:00 PM,10,Tuesday,10,0,1,24,35,normal
10:30:00 PM,10,Tuesday,16,2,0,33,51,low
10:45:00 PM,10,Tuesday,11,1,0,29,41,normal
11:00:00 PM,10,Tuesday,18,2,1,13,34,normal
11:15:00 PM,10,Tuesday,15,0,1,11,27,normal
11:30:00 PM,10,Tuesday,14,1,0,33,48,normal
11:45:00 PM,10,Tuesday,17,2,0,22,41,normal
12:00:00 AM,11,Wednesday,12,2,1,17,32,normal
12:15:00 AM,11,Wednesday,18,0,0,29,47,normal
12:30:00 AM,11,Wednesday,16,1,0,14,31,normal
12:45:00 AM,11,Wednesday,20,0,0,14,34,normal
01:00:00 AM,11,Wednesday,20,1,1,30,52,low
01:15:00 AM,11,Wednesday,15,0,1,23,39,normal
01:30:00 AM,11,Wednesday,16,0,1,26,43,normal
01:45:00 AM,11,Wednesday,18,4,0,11,33,normal
02:00:00 AM,11,Wednesday,17,3,1,36,57,low
02:15:00 AM,11,Wednesday,14,4,1,10,29,normal
02:30:00 AM,11,Wednesday,18,2,1,25,46,normal
02:45:00 AM,11,Wednesday,12,2,0,19,33,normal
03:00:00 AM,11,Wednesday,11,4,0,30,45,normal
03:15:00 AM,11,Wednesday,19,1,1,36,57,low
03:30:00 AM,11,Wednesday,10,4,0,36,50,normal
03:45:00 AM,11,Wednesday,20,1,1,32,54,low
04:00:00 AM,11,Wednesday,15,5,1,40,61,low
04:15:00 AM,11,Wednesday,104,6,5,1,116,high
04:30:00 AM,11,Wednesday,109,25,3,8,145,high
04:45:00 AM,11,Wednesday,82,23,8,20,133,high
05:00:00 AM,11,Wednesday,81,25,1,18,125,high
05:15:00 AM,11,Wednesday,95,16,10,1,122,high
05:30:00 AM,11,Wednesday,91,24,7,6,128,high
05:45:00 AM,11,Wednesday,81,30,10,0,121,high
06:00:00 AM,11,Wednesday,125,13,26,2,166,heavy
06:15:00 AM,11,Wednesday,125,39,49,3,216,heavy
06:30:00 AM,11,Wednesday,125,34,37,1,197,heavy
06:45:00 AM,11,Wednesday,125,19,25,4,173,heavy
07:00:00 AM,11,Wednesday,125,15,49,0,189,heavy
07:15:00 AM,11,Wednesday,125,32,50,5,212,heavy
07:30:00 AM,11,Wednesday,125,38,50,1,214,heavy
07:45:00 AM,11,Wednesday,125,29,29,3,186,heavy
08:00:00 AM,11,Wednesday,125,31,48,4,208,heavy
08:15:00 AM,11,Wednesday,125,32,50,0,207,heavy
08:30:00 AM,11,Wednesday,125,31,45,0,201,heavy
08:45:00 AM,11,Wednesday,125,21,20,1,167,heavy
09:00:00 AM,11,Wednesday,125,28,36,0,189,heavy
09:15:00 AM,11,Wednesday,39,10,37,16,102,high
09:30:00 AM,11,Wednesday,89,8,12,13,122,high
09:45:00 AM,11,Wednesday,51,16,16,13,96,low
10:00:00 AM,11,Wednesday,17,9,18,28,72,low
10:15:00 AM,11,Wednesday,48,25,36,21,130,high
10:30:00 AM,11,Wednesday,93,7,30,16,146,high
10:45:00 AM,11,Wednesday,55,15,36,15,121,high
11:00:00 AM,11,Wednesday,51,10,8,22,91,low
11:15:00 AM,11,Wednesday,51,7,3,24,85,low
11:30:00 AM,11,Wednesday,51,9,7,30,97,low
11:45:00 AM,11,Wednesday,51,7,14,20,92,low
12:00:00 PM,11,Wednesday,51,10,14,20,95,low
12:15:00 PM,11,Wednesday,51,10,6,22,89,low
12:30:00 PM,11,Wednesday,51,8,11,22,92,low
12:45:00 PM,11,Wednesday,51,6,10,26,93,low
01:00:00 PM,11,Wednesday,51,7,7,27,92,low
01:15:00 PM,11,Wednesday,104,17,25,20,166,heavy
01:30:00 PM,11,Wednesday,6,28,27,14,75,low
01:45:00 PM,11,Wednesday,54,29,37,9,129,high
02:00:00 PM,11,Wednesday,43,13,30,20,106,high
02:15:00 PM,11,Wednesday,60,21,26,11,118,high
02:30:00 PM,11,Wednesday,101,23,8,20,152,heavy
02:45:00 PM,11,Wednesday,62,26,19,11,118,high
03:00:00 PM,11,Wednesday,39,24,13,11,87,low
03:15:00 PM,11,Wednesday,90,20,35,7,152,high
03:30:00 PM,11,Wednesday,109,30,22,20,181,heavy
03:45:00 PM,11,Wednesday,68,26,25,20,139,high
04:00:00 PM,11,Wednesday,142,22,37,6,207,heavy
04:15:00 PM,11,Wednesday,113,14,20,5,152,heavy
04:30:00 PM,11,Wednesday,142,13,37,8,200,heavy
04:45:00 PM,11,Wednesday,108,23,26,9,166,heavy
05:00:00 PM,11,Wednesday,122,29,30,7,188,heavy
05:15:00 PM,11,Wednesday,133,12,30,7,182,heavy
05:30:00 PM,11,Wednesday,118,23,38,10,189,heavy
05:45:00 PM,11,Wednesday,121,35,26,8,190,heavy
06:00:00 PM,11,Wednesday,116,23,20,8,167,heavy
06:15:00 PM,11,Wednesday,132,12,27,8,179,heavy
06:30:00 PM,11,Wednesday,144,17,33,7,201,heavy
06:45:00 PM,11,Wednesday,103,21,11,11,146,high
07:00:00 PM,11,Wednesday,107,15,10,15,147,high
07:15:00 PM,11,Wednesday,50,10,10,17,87,low
07:30:00 PM,11,Wednesday,108,15,10,6,139,high
07:45:00 PM,11,Wednesday,108,24,15,29,176,heavy
08:00:00 PM,11,Wednesday,101,6,15,13,135,high
08:15:00 PM,11,Wednesday,55,17,12,19,103,high
08:30:00 PM,11,Wednesday,77,7,20,16,120,high
08:45:00 PM,11,Wednesday,91,12,19,8,130,high
09:00:00 PM,11,Wednesday,95,25,17,29,166,heavy
09:15:00 PM,11,Wednesday,78,17,17,27,139,normal
09:30:00 PM,11,Wednesday,98,16,16,21,151,heavy
09:45:00 PM,11,Wednesday,86,13,11,35,145,high
10:00:00 PM,11,Wednesday,18,4,0,16,38,normal
10:15:00 PM,11,Wednesday,18,5,0,12,35,normal
10:30:00 PM,11,Wednesday,18,2,1,25,46,normal
10:45:00 PM,11,Wednesday,18,1,0,17,36,normal
11:00:00 PM,11,Wednesday,18,5,0,21,44,normal
11:15:00 PM,11,Wednesday,18,0,1,12,31,normal
11:30:00 PM,11,Wednesday,18,3,1,28,50,normal
11:45:00 PM,11,Wednesday,18,4,1,40,63,low
12:00:00 AM,12,Thursday,18,1,1,39,59,low
12:15:00 AM,12,Thursday,18,4,0,30,52,low
12:30:00 AM,12,Thursday,18,5,1,13,37,normal
12:45:00 AM,12,Thursday,18,2,0,37,57,low
01:00:00 AM,12,Thursday,18,0,0,13,31,normal
01:15:00 AM,12,Thursday,18,5,0,11,34,normal
01:30:00 AM,12,Thursday,18,5,1,12,36,normal
01:45:00 AM,12,Thursday,18,1,1,16,36,normal
02:00:00 AM,12,Thursday,18,1,1,34,54,low
02:15:00 AM,12,Thursday,18,1,0,24,43,normal
02:30:00 AM,12,Thursday,18,0,0,23,41,normal
02:45:00 AM,12,Thursday,18,0,0,27,45,normal
03:00:00 AM,12,Thursday,18,5,0,28,51,low
03:15:00 AM,12,Thursday,18,1,0,14,33,normal
03:30:00 AM,12,Thursday,18,5,0,25,48,normal
03:45:00 AM,12,Thursday,18,4,1,30,53,low
04:00:00 AM,12,Thursday,18,5,1,30,54,low
04:15:00 AM,12,Thursday,62,24,7,2,95,low
04:30:00 AM,12,Thursday,51,23,6,1,81,low
04:45:00 AM,12,Thursday,114,23,10,19,166,heavy
05:00:00 AM,12,Thursday,85,22,9,9,125,high
05:15:00 AM,12,Thursday,102,24,4,20,150,high
05:30:00 AM,12,Thursday,101,18,3,17,139,high
05:45:00 AM,12,Thursday,116,19,0,17,152,heavy
06:00:00 AM,12,Thursday,117,38,50,5,210,heavy
06:15:00 AM,12,Thursday,114,32,34,2,182,heavy
06:30:00 AM,12,Thursday,120,17,23,1,161,heavy
06:45:00 AM,12,Thursday,145,20,25,2,192,heavy
07:00:00 AM,12,Thursday,125,30,48,1,204,heavy
07:15:00 AM,12,Thursday,103,27,45,1,176,heavy
07:30:00 AM,12,Thursday,114,20,43,1,178,heavy
07:45:00 AM,12,Thursday,145,10,44,1,200,heavy
08:00:00 AM,12,Thursday,147,31,20,4,202,heavy
08:15:00 AM,12,Thursday,104,24,40,0,168,heavy
08:30:00 AM,12,Thursday,124,11,22,0,157,heavy
08:45:00 AM,12,Thursday,101,37,31,4,173,heavy
09:00:00 AM,12,Thursday,144,30,37,1,212,heavy
09:15:00 AM,12,Thursday,24,18,37,18,97,low
09:30:00 AM,12,Thursday,24,8,17,25,74,low
09:45:00 AM,12,Thursday,16,22,12,20,70,low
10:00:00 AM,12,Thursday,26,2,39,26,93,low
10:15:00 AM,12,Thursday,90,7,18,15,130,high
10:30:00 AM,12,Thursday,59,6,11,11,87,low
10:45:00 AM,12,Thursday,28,7,22,18,75,low
11:00:00 AM,12,Thursday,60,5,14,21,100,low
11:15:00 AM,12,Thursday,69,9,8,23,109,high
11:30:00 AM,12,Thursday,59,9,12,26,106,high
11:45:00 AM,12,Thursday,24,10,5,21,60,low
12:00:00 PM,12,Thursday,41,7,7,21,76,low
12:15:00 PM,12,Thursday,48,10,9,29,96,low
12:30:00 PM,12,Thursday,59,10,14,23,106,high
12:45:00 PM,12,Thursday,67,7,12,28,114,high
01:00:00 PM,12,Thursday,52,9,8,20,89,low
01:15:00 PM,12,Thursday,45,26,29,10,110,high
01:30:00 PM,12,Thursday,14,21,7,18,60,low
01:45:00 PM,12,Thursday,55,22,24,10,111,high
02:00:00 PM,12,Thursday,45,14,39,5,103,high
02:15:00 PM,12,Thursday,90,17,16,11,134,high
02:30:00 PM,12,Thursday,33,21,25,5,84,low
02:45:00 PM,12,Thursday,118,25,31,13,187,heavy
03:00:00 PM,12,Thursday,86,28,13,5,132,high
03:15:00 PM,12,Thursday,105,29,22,12,168,heavy
03:30:00 PM,12,Thursday,10,19,26,8,63,low
03:45:00 PM,12,Thursday,46,22,18,9,95,low
04:00:00 PM,12,Thursday,105,35,48,6,194,heavy
04:15:00 PM,12,Thursday,135,37,34,5,211,heavy
04:30:00 PM,12,Thursday,103,29,44,6,182,heavy
04:45:00 PM,12,Thursday,113,13,42,10,178,heavy
05:00:00 PM,12,Thursday,103,20,27,9,159,heavy
05:15:00 PM,12,Thursday,150,13,20,9,192,heavy
05:30:00 PM,12,Thursday,116,25,33,8,182,heavy
05:45:00 PM,12,Thursday,109,16,41,9,175,heavy
06:00:00 PM,12,Thursday,112,11,50,5,178,heavy
06:15:00 PM,12,Thursday,104,31,30,5,170,heavy
06:30:00 PM,12,Thursday,146,18,40,6,210,heavy
06:45:00 PM,12,Thursday,110,24,10,29,173,heavy
07:00:00 PM,12,Thursday,60,15,12,25,112,high
07:15:00 PM,12,Thursday,103,9,14,29,155,heavy
07:30:00 PM,12,Thursday,102,6,15,6,129,high
07:45:00 PM,12,Thursday,51,17,16,8,92,low
08:00:00 PM,12,Thursday,62,12,11,18,103,high
08:15:00 PM,12,Thursday,103,14,12,5,134,high
08:30:00 PM,12,Thursday,50,7,11,23,91,low
08:45:00 PM,12,Thursday,80,14,20,6,120,high
09:00:00 PM,12,Thursday,98,13,18,21,150,high
09:15:00 PM,12,Thursday,53,25,20,13,111,low
09:30:00 PM,12,Thursday,52,8,10,27,97,low
09:45:00 PM,12,Thursday,71,23,13,21,128,high
10:00:00 PM,12,Thursday,17,3,0,29,49,normal
10:15:00 PM,12,Thursday,20,5,1,36,62,low
10:30:00 PM,12,Thursday,15,0,0,32,47,normal
10:45:00 PM,12,Thursday,15,0,1,20,36,normal
11:00:00 PM,12,Thursday,14,2,0,23,39,normal
11:15:00 PM,12,Thursday,13,1,0,29,43,normal
11:30:00 PM,12,Thursday,14,5,0,31,50,normal
11:45:00 PM,12,Thursday,16,3,0,33,52,low
12:00:00 AM,13,Friday,18,4,1,15,38,normal
12:15:00 AM,13,Friday,20,0,1,23,44,normal
12:30:00 AM,13,Friday,19,3,0,16,38,normal
12:45:00 AM,13,Friday,10,3,0,12,25,normal
01:00:00 AM,13,Friday,10,4,0,23,37,normal
01:15:00 AM,13,Friday,12,5,0,29,46,normal
01:30:00 AM,13,Friday,10,0,0,39,49,normal
01:45:00 AM,13,Friday,16,2,1,21,40,normal
02:00:00 AM,13,Friday,18,4,1,36,59,low
02:15:00 AM,13,Friday,15,1,0,14,30,normal
02:30:00 AM,13,Friday,17,4,0,13,34,normal
02:45:00 AM,13,Friday,18,3,1,24,46,normal
03:00:00 AM,13,Friday,19,2,0,11,32,normal
03:15:00 AM,13,Friday,19,3,0,21,43,normal
03:30:00 AM,13,Friday,19,3,1,31,54,low
03:45:00 AM,13,Friday,14,2,1,19,36,normal
04:00:00 AM,13,Friday,11,0,0,27,38,normal
04:15:00 AM,13,Friday,27,6,1,11,45,normal
04:30:00 AM,13,Friday,33,11,6,13,63,low
04:45:00 AM,13,Friday,63,6,7,10,86,low
05:00:00 AM,13,Friday,58,13,4,15,90,low
05:15:00 AM,13,Friday,57,11,7,10,85,low
05:30:00 AM,13,Friday,63,10,6,12,91,low
05:45:00 AM,13,Friday,74,9,0,15,98,low
06:00:00 AM,13,Friday,71,9,7,10,97,low
06:15:00 AM,13,Friday,33,9,6,13,61,low
06:30:00 AM,13,Friday,29,6,1,12,48,normal
06:45:00 AM,13,Friday,32,9,3,11,55,low
07:00:00 AM,13,Friday,57,14,3,11,85,low
07:15:00 AM,13,Friday,31,11,0,14,56,low
07:30:00 AM,13,Friday,30,9,3,10,52,low
07:45:00 AM,13,Friday,61,8,7,12,88,low
08:00:00 AM,13,Friday,47,10,4,10,71,low
08:15:00 AM,13,Friday,80,16,4,15,115,high
08:30:00 AM,13,Friday,49,10,2,10,71,low
08:45:00 AM,13,Friday,58,7,5,13,83,low
09:00:00 AM,13,Friday,53,19,1,10,83,low
09:15:00 AM,13,Friday,132,47,25,0,204,heavy
09:30:00 AM,13,Friday,131,52,15,0,198,heavy
09:45:00 AM,13,Friday,171,59,27,3,260,heavy
10:00:00 AM,13,Friday,131,43,20,3,197,heavy
10:15:00 AM,13,Friday,177,56,12,4,249,heavy
10:30:00 AM,13,Friday,160,47,30,3,240,heavy
10:45:00 AM,13,Friday,178,68,28,4,278,heavy
11:00:00 AM,13,Friday,169,70,20,3,262,heavy
11:15:00 AM,13,Friday,133,56,25,2,216,heavy
11:30:00 AM,13,Friday,151,52,13,0,216,heavy
11:45:00 AM,13,Friday,179,46,27,3,255,heavy
12:00:00 PM,13,Friday,144,68,20,0,232,heavy
12:15:00 PM,13,Friday,162,46,19,2,229,heavy
12:30:00 PM,13,Friday,159,44,23,2,228,heavy
12:45:00 PM,13,Friday,174,67,30,1,272,heavy
01:00:00 PM,13,Friday,136,57,29,4,226,heavy
01:15:00 PM,13,Friday,156,42,12,3,213,heavy
01:30:00 PM,13,Friday,175,63,19,3,260,heavy
01:45:00 PM,13,Friday,172,62,20,2,256,heavy
02:00:00 PM,13,Friday,171,49,15,0,235,heavy
02:15:00 PM,13,Friday,172,65,18,2,257,heavy
02:30:00 PM,13,Friday,176,50,13,1,240,heavy
02:45:00 PM,13,Friday,153,50,23,3,229,heavy
03:00:00 PM,13,Friday,148,64,27,0,239,heavy
03:15:00 PM,13,Friday,56,28,6,2,92,low
03:30:00 PM,13,Friday,88,26,25,0,139,high
03:45:00 PM,13,Friday,82,23,14,0,119,high
04:00:00 PM,13,Friday,77,20,7,0,104,high
04:15:00 PM,13,Friday,66,24,1,0,91,low
04:30:00 PM,13,Friday,72,22,8,2,104,high
04:45:00 PM,13,Friday,62,28,21,2,113,high
05:00:00 PM,13,Friday,66,26,4,1,97,low
05:15:00 PM,13,Friday,85,20,4,0,109,high
05:30:00 PM,13,Friday,87,24,11,2,124,high
05:45:00 PM,13,Friday,67,28,25,0,120,high
06:00:00 PM,13,Friday,70,26,16,2,114,high
06:15:00 PM,13,Friday,62,20,20,1,103,high
06:30:00 PM,13,Friday,67,29,1,0,97,low
06:45:00 PM,13,Friday,65,25,1,1,92,low
07:00:00 PM,13,Friday,76,24,23,0,123,high
07:15:00 PM,13,Friday,42,1,5,11,59,low
07:30:00 PM,13,Friday,42,10,3,1,56,low
07:45:00 PM,13,Friday,31,11,1,12,55,low
08:00:00 PM,13,Friday,47,7,3,6,63,low
08:15:00 PM,13,Friday,28,7,2,4,41,normal
08:30:00 PM,13,Friday,22,3,6,1,32,normal
08:45:00 PM,13,Friday,29,1,7,5,42,normal
09:00:00 PM,13,Friday,43,9,1,11,64,low
09:15:00 PM,13,Friday,23,3,3,8,37,normal
09:30:00 PM,13,Friday,21,2,5,15,43,normal
09:45:00 PM,13,Friday,31,2,1,9,43,normal
10:00:00 PM,13,Friday,15,5,0,18,38,normal
10:15:00 PM,13,Friday,11,2,0,15,28,normal
10:30:00 PM,13,Friday,12,0,1,17,30,normal
10:45:00 PM,13,Friday,18,3,0,18,39,normal
11:00:00 PM,13,Friday,19,1,0,31,51,low
11:15:00 PM,13,Friday,17,0,0,22,39,normal
11:30:00 PM,13,Friday,15,5,0,14,34,normal
11:45:00 PM,13,Friday,15,1,1,24,41,normal
12:00:00 AM,14,Saturday,18,4,0,33,55,low
12:15:00 AM,14,Saturday,14,4,0,34,52,low
12:30:00 AM,14,Saturday,14,0,1,19,34,normal
12:45:00 AM,14,Saturday,19,3,0,36,58,low
01:00:00 AM,14,Saturday,10,4,1,21,36,normal
01:15:00 AM,14,Saturday,19,1,0,19,39,normal
01:30:00 AM,14,Saturday,18,5,0,26,49,normal
01:45:00 AM,14,Saturday,17,1,1,25,44,normal
02:00:00 AM,14,Saturday,20,2,0,12,34,normal
02:15:00 AM,14,Saturday,15,5,0,15,35,normal
02:30:00 AM,14,Saturday,11,4,0,14,29,normal
02:45:00 AM,14,Saturday,14,3,1,18,36,normal
03:00:00 AM,14,Saturday,13,2,0,39,54,low
03:15:00 AM,14,Saturday,17,5,0,29,51,low
03:30:00 AM,14,Saturday,13,5,0,31,49,normal
03:45:00 AM,14,Saturday,18,5,0,35,58,low
04:00:00 AM,14,Saturday,15,4,0,16,35,normal
04:15:00 AM,14,Saturday,55,15,5,3,78,low
04:30:00 AM,14,Saturday,76,10,7,9,102,high
04:45:00 AM,14,Saturday,98,0,9,19,126,high
05:00:00 AM,14,Saturday,98,12,6,6,122,high
05:15:00 AM,14,Saturday,103,2,10,20,135,high
05:30:00 AM,14,Saturday,93,17,8,12,130,high
05:45:00 AM,14,Saturday,115,27,9,16,167,heavy
06:00:00 AM,14,Saturday,120,12,22,3,157,heavy
06:15:00 AM,14,Saturday,142,18,27,0,187,heavy
06:30:00 AM,14,Saturday,117,29,49,2,197,heavy
06:45:00 AM,14,Saturday,126,36,24,0,186,heavy
07:00:00 AM,14,Saturday,110,39,38,5,192,heavy
